Date,Receipt number,Receipt type,Category,SKU,Item,Variant,Modifiers applied,Quantity,Gross sales,Discounts,Net sales,Cost of goods,Gross profit,Taxes,POS,Store,Cashier name,Customer name,Customer contacts,Comment,Status
09/05/2026 12:48,3-1699,Sale,Hot Drinks - Coffee,10242,Americano,,,1.000,3.00,0.00,3.00,0.45,2.55,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
09/05/2026 12:32,3-1698,Sale,Hot Drinks - Coffee,10242,Americano,,,1.000,3.00,0.00,3.00,0.45,2.55,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
09/05/2026 12:32,3-1698,Sale,Toasties,10226,"Ham, Cheese & Tomato",,,1.000,6.50,0.00,6.50,1.63,4.87,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
09/05/2026 12:32,3-1698,Sale,Bakes and Sweets,10237,Lemon crumble slice,,,1.000,3.80,0.00,3.80,1.22,2.58,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
09/05/2026 12:31,3-1697,Sale,Hot Drinks - Coffee,10248,Flat white,,,2.000,7.00,0.00,7.00,1.50,5.50,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
09/05/2026 12:31,3-1697,Sale,Drinks fridge,10007,Coke 330ml,,,1.000,1.50,0.00,1.50,0.45,1.05,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
09/05/2026 12:10,3-1696,Sale,Hot Drinks - Coffee,10244,Latte 10oz,,,1.000,3.80,0.00,3.80,0.75,3.05,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
09/05/2026 12:10,3-1696,Sale,Drinks fridge,10007,Coke 330ml,,,1.000,1.50,0.00,1.50,0.45,1.05,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
09/05/2026 12:10,3-1696,Sale,Penkey Indulgence,10265,"Hot Milkshake - Salted caramel, Pistachio Blondie, Vanilla Cloud",,,1.000,4.20,0.00,4.20,1.26,2.94,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
09/05/2026 11:58,3-1695,Sale,Hot Baps,10222,Bacon Bap,,,1.000,6.00,0.00,6.00,1.50,4.50,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
09/05/2026 11:58,3-1695,Sale,Drinks fridge,10007,Coke 330ml,,,1.000,1.50,0.00,1.50,0.45,1.05,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
09/05/2026 11:45,3-1694,Sale,Hot Baps,10222,Bacon Bap,,,1.000,6.00,0.00,6.00,1.50,4.50,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
09/05/2026 11:45,3-1694,Sale,Bakes and Sweets,10236,brownie cake,,,1.000,4.00,0.00,4.00,1.28,2.72,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
09/05/2026 11:17,3-1693,Sale,Iced Drinks - Coffee,10266,Iced Latte,,,1.000,4.20,0.00,4.20,0.63,3.57,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
09/05/2026 11:17,3-1693,Sale,Hot Drinks - Coffee,10246,Cappuccino 10oz,,,1.000,3.80,0.00,3.80,0.75,3.05,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
09/05/2026 11:14,3-1692,Sale,Hot Baps,10222,Bacon Bap,,,2.000,12.00,0.00,12.00,3.00,9.00,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
09/05/2026 11:14,3-1692,Sale,Penkey Indulgence,10263,Hot Chocolate - Penkey mix,,,1.000,3.80,0.00,3.80,1.14,2.66,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
09/05/2026 11:14,3-1692,Sale,Hot Drinks - Tea,10250,Tea - 1 person,,,1.000,3.00,0.00,3.00,0.45,2.55,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
09/05/2026 10:44,3-1691,Sale,Penkey Indulgence,10263,Hot Chocolate - Penkey mix,,,1.000,3.80,0.00,3.80,1.14,2.66,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
09/05/2026 10:44,3-1691,Sale,Hot Drinks - Coffee,10244,Latte 10oz,,,1.000,3.80,0.00,3.80,0.75,3.05,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
09/05/2026 10:34,3-1690,Sale,Hot Drinks - Coffee,10246,Cappuccino 10oz,,,2.000,7.60,0.00,7.60,1.50,6.10,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
09/05/2026 10:09,3-1689,Sale,Hot Baps,10223,Sausage Bap,,Egg,1.000,7.00,0.00,7.00,1.70,5.30,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
09/05/2026 10:09,3-1689,Sale,Hot Drinks - Coffee,10242,Americano,,,1.000,3.00,0.00,3.00,0.45,2.55,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
09/05/2026 09:48,3-1688,Sale,Bakes and Sweets,10236,brownie cake,,,1.000,4.00,0.00,4.00,1.28,2.72,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
09/05/2026 09:48,3-1688,Sale,Hot Drinks - Coffee,10244,Latte 10oz,,,1.000,3.80,0.00,3.80,0.75,3.05,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
08/05/2026 16:43,3-1687,Sale,Hot Drinks - Coffee,10242,Americano,,,3.000,9.00,0.00,9.00,1.35,7.65,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
08/05/2026 16:37,3-1686,Sale,Drinks fridge,10007,Coke 330ml,,,1.000,1.50,0.00,1.50,0.45,1.05,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
08/05/2026 16:36,3-1685,Sale,Toasties,10227,Sausage Loaf and Onion Chutney,,Crisps,1.000,7.50,0.00,7.50,1.63,5.87,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
08/05/2026 15:24,3-1684,Sale,Hot Drinks - Tea,10252,Earl Grey Tea - 1 person,,,1.000,3.00,0.00,3.00,0.45,2.55,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
08/05/2026 15:24,3-1684,Sale,Penkey Indulgence,10262,Chai Latte,,,1.000,4.00,0.00,4.00,1.20,2.80,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
08/05/2026 15:24,3-1684,Sale,Bakes and Sweets,10237,Lemon crumble slice,,,2.000,7.60,0.00,7.60,2.44,5.16,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
08/05/2026 14:33,3-1683,Sale,Sandwiches,10213,Ham & Branston Pickle,,,1.000,5.00,0.00,5.00,1.25,3.75,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
08/05/2026 14:33,3-1683,Sale,,10002,Apple crumble,,,1.000,3.80,0.00,3.80,0.00,3.80,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
08/05/2026 14:23,3-1682,Sale,Hot Drinks - Coffee,10243,Clever Dripper filter,,,1.000,4.00,0.00,4.00,0.60,3.40,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
08/05/2026 14:23,3-1682,Sale,Hot Drinks - Coffee,10248,Flat white,,,1.000,3.50,0.00,3.50,0.75,2.75,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
08/05/2026 14:23,3-1682,Sale,Sandwiches,10215,Houmous and Cucumber Salad,,,1.000,5.40,0.00,5.40,1.35,4.05,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
08/05/2026 14:23,3-1682,Sale,Sandwiches,10214,"Ploughman’s - Ham, Cheese and sway chutney",,,1.000,6.00,0.00,6.00,1.50,4.50,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
08/05/2026 14:02,3-1681,Sale,Hot Drinks - Tea,10250,Tea - 1 person,,,1.000,3.00,0.00,3.00,0.45,2.55,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
08/05/2026 14:02,3-1681,Sale,Hot Baps,10222,Bacon Bap,,,1.000,6.00,0.00,6.00,1.50,4.50,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
08/05/2026 13:25,3-1680,Sale,Sandwiches,10217,"BLT with peppered mayo, local microgreens & tomatoes",,,1.000,6.00,0.00,6.00,1.50,4.50,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
08/05/2026 13:25,3-1680,Sale,Add-ons,10288,Crisps,,,1.000,1.00,0.00,1.00,0.30,0.70,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
08/05/2026 13:25,3-1680,Sale,Drinks fridge,10007,Coke 330ml,,,1.000,1.50,0.00,1.50,0.45,1.05,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
08/05/2026 12:33,3-1679,Sale,Bakes and Sweets,10236,brownie cake,,,1.000,4.00,0.00,4.00,1.28,2.72,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
08/05/2026 12:33,3-1678,Sale,Bakes and Sweets,10236,brownie cake,,,1.000,4.00,0.00,4.00,1.28,2.72,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
08/05/2026 12:33,3-1678,Sale,Hot Baps,10220,"The Full Penkey - Homemade hog’s loaf, bacon, sausage & egg",,,1.000,8.50,0.00,8.50,2.50,6.00,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
08/05/2026 12:33,3-1678,Sale,Drinks fridge,10007,Coke 330ml,,,1.000,1.50,0.00,1.50,0.45,1.05,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
08/05/2026 10:48,3-1677,Sale,Hot Baps,10220,"The Full Penkey - Homemade hog’s loaf, bacon, sausage & egg",,,1.000,8.50,0.00,8.50,2.50,6.00,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
08/05/2026 10:48,3-1677,Sale,Hot Drinks - Coffee,10244,Latte 10oz,,,1.000,3.80,0.00,3.80,0.75,3.05,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
08/05/2026 09:58,3-1676,Sale,Hot Drinks - Coffee,10240,Espresso (Double),,,1.000,2.50,0.00,2.50,0.38,2.12,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
08/05/2026 09:57,3-1675,Sale,Iced Drinks - Coffee,10266,Iced Latte,,,1.000,4.20,0.00,4.20,0.63,3.57,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
07/05/2026 18:25,3-1674,Sale,Hot Drinks - Tea,10250,Tea - 1 person,,,1.000,3.00,0.00,3.00,0.45,2.55,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
07/05/2026 18:24,3-1673,Sale,Bakes and Sweets,10236,brownie cake,,,1.000,4.00,0.00,4.00,1.28,2.72,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
07/05/2026 18:24,3-1673,Sale,Hot Drinks - Coffee,10241,Machhiato ( Double espresso with a dab of foam),,,1.000,2.80,0.00,2.80,0.42,2.38,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
07/05/2026 15:35,3-1672,Sale,Bakes and Sweets,10237,Lemon crumble slice,,,2.000,7.60,0.00,7.60,2.44,5.16,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
07/05/2026 15:35,3-1672,Sale,Drinks fridge,10007,Coke 330ml,,,1.000,1.50,0.00,1.50,0.45,1.05,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
07/05/2026 15:32,3-1671,Sale,Retail food,10142,Ginger beer,,,1.000,6.00,0.00,6.00,0.00,6.00,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
07/05/2026 15:32,3-1671,Sale,Bakes and Sweets,10237,Lemon crumble slice,,,1.000,3.80,0.00,3.80,1.22,2.58,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
07/05/2026 15:32,3-1671,Sale,Add-ons,10298,Crisps (Salads),,,1.000,1.50,0.00,1.50,0.45,1.05,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
07/05/2026 14:00,3-1670,Sale,Bakes and Sweets,10237,Lemon crumble slice,,,1.000,3.80,0.00,3.80,1.22,2.58,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
07/05/2026 13:19,3-1669,Sale,Hot Drinks - Coffee,10242,Americano,,,1.000,3.00,0.00,3.00,0.45,2.55,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
07/05/2026 13:18,3-1668,Sale,Hot Baps,10222,Bacon Bap,,Sausage,1.000,7.00,0.00,7.00,1.50,5.50,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
07/05/2026 13:18,3-1668,Sale,Drinks fridge,10024,Water - still,,,1.000,1.30,0.00,1.30,0.00,1.30,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
07/05/2026 12:22,3-1667,Sale,Sandwiches,10213,Ham & Branston Pickle,,,1.000,5.00,0.00,5.00,1.25,3.75,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
07/05/2026 12:14,3-1666,Sale,Sandwiches,10214,"Ploughman’s - Ham, Cheese and sway chutney",,,2.000,12.00,0.00,12.00,3.00,9.00,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
07/05/2026 12:14,3-1666,Sale,Penkey Milkshakes,10278,Classic Vanilla,,,1.000,4.00,0.00,4.00,1.40,2.60,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
07/05/2026 12:14,3-1666,Sale,Hot Drinks - Coffee,10242,Americano,,,1.000,3.00,0.00,3.00,0.45,2.55,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
07/05/2026 11:21,3-1665,Sale,Hot Drinks - Coffee,10244,Latte 10oz,,,1.000,3.80,0.00,3.80,0.75,3.05,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
07/05/2026 11:21,3-1665,Sale,Hot Drinks - Coffee,10246,Cappuccino 10oz,,,1.000,3.80,0.00,3.80,0.75,3.05,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
07/05/2026 11:21,3-1665,Sale,Hot Baps,10220,"The Full Penkey - Homemade hog’s loaf, bacon, sausage & egg",,,1.000,8.50,0.00,8.50,2.50,6.00,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
07/05/2026 11:00,3-1664,Sale,Hot Drinks - Coffee,10244,Latte 10oz,,,1.000,3.80,0.00,3.80,0.75,3.05,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
07/05/2026 10:17,3-1663,Sale,Hot Baps,10222,Bacon Bap,,Sausage,1.000,7.00,0.00,7.00,1.50,5.50,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
07/05/2026 10:17,3-1663,Sale,Hot Drinks - Coffee,10244,Latte 10oz,,,1.000,3.80,0.00,3.80,0.75,3.05,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
06/05/2026 16:33,3-1662,Sale,Hot Drinks - Tea,10250,Tea - 1 person,,,1.000,3.00,0.00,3.00,0.45,2.55,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
06/05/2026 16:33,3-1662,Sale,Hot Drinks - Tea,10258,Minty One Tea - 1 person,,,1.000,3.00,0.00,3.00,0.45,2.55,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
06/05/2026 16:07,3-1661,Sale,Drinks fridge,10063,Water - sparkling,,,1.000,1.30,0.00,1.30,0.00,1.30,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
06/05/2026 16:07,3-1661,Sale,Hot Drinks - Coffee,10244,Latte 10oz,,,1.000,3.80,0.00,3.80,0.75,3.05,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
06/05/2026 16:07,3-1661,Sale,Add-ons,10288,Crisps,,,1.000,1.00,0.00,1.00,0.30,0.70,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
06/05/2026 15:59,3-1660,Sale,Hot Drinks - Tea,10250,Tea - 1 person,,,1.000,3.00,0.00,3.00,0.45,2.55,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
06/05/2026 15:59,3-1660,Sale,Drinks fridge,10007,Coke 330ml,,,1.000,1.50,0.00,1.50,0.45,1.05,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
06/05/2026 15:59,3-1660,Sale,Bakes and Sweets,10236,brownie cake,,,1.000,4.00,0.00,4.00,1.28,2.72,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
06/05/2026 15:36,3-1659,Sale,Hot Drinks - Tea,10250,Tea - 1 person,,,1.000,3.00,0.00,3.00,0.45,2.55,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
06/05/2026 15:36,3-1659,Sale,Hot Drinks - Coffee,10244,Latte 10oz,,,1.000,3.80,0.00,3.80,0.75,3.05,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
06/05/2026 15:36,3-1659,Sale,Hot Drinks - Coffee,10246,Cappuccino 10oz,,,1.000,3.80,0.00,3.80,0.75,3.05,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
06/05/2026 15:25,3-1658,Sale,Sandwiches,10213,Ham & Branston Pickle,,,1.000,5.00,0.00,5.00,1.25,3.75,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
06/05/2026 15:25,3-1658,Sale,Hot Drinks - Coffee,10244,Latte 10oz,,,1.000,3.80,0.00,3.80,0.75,3.05,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
06/05/2026 15:17,3-1657,Sale,Iced Drinks - Coffee,10268,Iced Cappuccino,,,1.000,4.00,0.00,4.00,0.60,3.40,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
06/05/2026 15:15,3-1656,Sale,Hot Drinks - Coffee,10244,Latte 10oz,,,1.000,3.80,0.00,3.80,0.75,3.05,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
06/05/2026 15:15,3-1656,Sale,Hot Drinks - Coffee,10246,Cappuccino 10oz,,,1.000,3.80,0.00,3.80,0.75,3.05,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
06/05/2026 14:50,3-1655,Sale,Hot Baps,10220,"The Full Penkey - Homemade hog’s loaf, bacon, sausage & egg",,,1.000,8.50,0.00,8.50,2.50,6.00,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
06/05/2026 14:50,3-1655,Sale,Hot Drinks - Tea,10250,Tea - 1 person,,,1.000,3.00,0.00,3.00,0.45,2.55,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
06/05/2026 14:36,3-1654,Sale,Gifts,10185,Gifts what a melt 🫠,,,1.000,4.60,0.00,4.60,0.00,4.60,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
06/05/2026 14:36,3-1654,Sale,Gifts,10066,Gifts person 3,,,1.000,10.00,0.00,10.00,0.00,10.00,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
06/05/2026 14:28,3-1653,Sale,Hot Drinks - Coffee,10244,Latte 10oz,,,1.000,3.80,0.00,3.80,0.75,3.05,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
06/05/2026 14:28,3-1653,Sale,Bakes and Sweets,10236,brownie cake,,,1.000,4.00,0.00,4.00,1.28,2.72,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
06/05/2026 13:59,3-1652,Sale,Sandwiches,10217,"BLT with peppered mayo, local microgreens & tomatoes",,,1.000,6.00,0.00,6.00,1.50,4.50,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
06/05/2026 13:59,3-1652,Sale,Drinks fridge,10007,Coke 330ml,,,1.000,1.50,0.00,1.50,0.45,1.05,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
06/05/2026 13:59,3-1651,Sale,Snacks,10205,Turnover bacon and cheese,,,1.000,4.00,0.00,4.00,1.20,2.80,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
06/05/2026 13:59,3-1651,Sale,Drinks fridge,10007,Coke 330ml,,,1.000,1.50,0.00,1.50,0.45,1.05,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
06/05/2026 13:59,3-1651,Sale,Add-ons,10288,Crisps,,,1.000,1.00,0.00,1.00,0.30,0.70,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
06/05/2026 13:59,3-1651,Sale,Drinks fridge,10024,Water - still,,,1.000,1.30,0.00,1.30,0.00,1.30,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
06/05/2026 13:50,3-1650,Sale,Hot Drinks - Coffee,10246,Cappuccino 10oz,,,1.000,3.80,0.00,3.80,0.75,3.05,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
06/05/2026 13:50,3-1650,Sale,Retail food,10199,Retail tea ☕,,,1.000,4.50,0.00,4.50,0.00,4.50,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
06/05/2026 13:50,3-1650,Sale,Bakes and Sweets,10236,brownie cake,,,1.000,4.00,0.00,4.00,1.28,2.72,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
06/05/2026 12:42,3-1649,Sale,Sandwiches,10213,Ham & Branston Pickle,,,1.000,5.00,0.00,5.00,1.25,3.75,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
06/05/2026 12:42,3-1648,Sale,Drinks fridge,10007,Coke 330ml,,,1.000,1.50,0.00,1.50,0.45,1.05,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
06/05/2026 12:42,3-1648,Sale,Hot Drinks - Coffee,10244,Latte 10oz,,,2.000,7.60,0.00,7.60,1.50,6.10,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
06/05/2026 12:42,3-1648,Sale,Sandwiches,10213,Ham & Branston Pickle,,,1.000,5.00,0.00,5.00,1.25,3.75,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
06/05/2026 12:42,3-1648,Sale,Hot Baps,10222,Bacon Bap,,Sausage,1.000,7.00,0.00,7.00,1.50,5.50,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
06/05/2026 12:42,3-1648,Sale,Add-ons,10288,Crisps,,,1.000,1.00,0.00,1.00,0.30,0.70,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
06/05/2026 12:21,3-1647,Sale,Iced Drinks - Coffee,10266,Iced Latte,,,1.000,4.20,0.00,4.20,0.63,3.57,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
06/05/2026 11:22,3-1646,Sale,Bakes and Sweets,10237,Lemon crumble slice,,,1.000,3.80,0.00,3.80,1.22,2.58,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
02/05/2026 15:44,3-1645,Sale,Penkey Indulgence,10263,Hot Chocolate - Penkey mix,,,4.000,15.20,0.00,15.20,4.56,10.64,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
02/05/2026 15:44,3-1645,Sale,Penkey Indulgence,10263,Hot Chocolate - Penkey mix,,Cold milk,1.000,4.30,0.00,4.30,1.14,3.16,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
02/05/2026 14:41,3-1644,Sale,Hot Drinks - Coffee,10244,Latte 10oz,,,1.000,3.80,0.00,3.80,0.75,3.05,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
02/05/2026 14:31,3-1643,Sale,Hot Drinks - Coffee,10244,Latte 10oz,,,1.000,3.80,0.00,3.80,0.75,3.05,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
02/05/2026 14:18,3-1642,Sale,Bakes and Sweets,10237,Lemon crumble slice,,,2.000,7.60,0.00,7.60,2.44,5.16,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
02/05/2026 14:18,3-1642,Sale,Hot Drinks - Coffee,10247,Cortado,,,1.000,3.00,0.00,3.00,0.75,2.25,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
02/05/2026 14:18,3-1642,Sale,Hot Drinks - Tea,10250,Tea - 1 person,,,1.000,3.00,0.00,3.00,0.45,2.55,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
02/05/2026 14:00,3-1641,Sale,Toasties,10227,Sausage Loaf and Onion Chutney,,,1.000,6.50,0.00,6.50,1.63,4.87,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
02/05/2026 14:00,3-1641,Sale,Hot Drinks - Coffee,10244,Latte 10oz,,,3.000,11.40,0.00,11.40,2.25,9.15,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
02/05/2026 14:00,3-1641,Sale,Hot Drinks - Tea,10252,Earl Grey Tea - 1 person,,,1.000,3.00,0.00,3.00,0.45,2.55,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
02/05/2026 13:38,3-1640,Sale,Hot Drinks - Coffee,10248,Flat white,,,1.000,3.50,0.00,3.50,0.75,2.75,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
02/05/2026 13:38,3-1640,Sale,Penkey Indulgence,10262,Chai Latte,,,1.000,4.00,0.00,4.00,1.20,2.80,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
02/05/2026 13:37,3-1639,Sale,Hot Drinks - Coffee,10244,Latte 10oz,,,1.000,3.80,0.00,3.80,0.75,3.05,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
02/05/2026 13:25,3-1638,Sale,Toasties,10225,Double Cheese,,,1.000,6.00,0.00,6.00,1.50,4.50,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
02/05/2026 13:25,3-1638,Sale,Toasties,10226,"Ham, Cheese & Tomato",,,1.000,6.50,0.00,6.50,1.63,4.87,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
02/05/2026 13:25,3-1638,Sale,Drinks fridge,10007,Coke 330ml,,,2.000,3.00,0.00,3.00,0.90,2.10,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
02/05/2026 13:00,3-1637,Sale,Hot Baps,10223,Sausage Bap,,,1.000,6.00,0.00,6.00,1.70,4.30,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
